ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
IO2008-C-3800.CFX,CFFEX,沪深300指数期权2008认购3800,100.0,OP000300.SH,指数期权,C,欧式,3800.0,202008,20200821,153.8,20200518,20200821,20200821,,指数点,0.2
IO2008-C-3850.CFX,CFFEX,沪深300指数期权2008认购3850,100.0,OP000300.SH,指数期权,C,欧式,3850.0,202008,20200821,130.8,20200518,20200821,20200821,,指数点,0.2
IO2008-C-4500.CFX,CFFEX,沪深300指数期权2008认购4500,100.0,OP000300.SH,指数期权,C,欧式,4500.0,202008,20200821,11.8,20200610,20200821,20200821,,指数点,0.2
IO2008-C-3900.CFX,CFFEX,沪深300指数期权2008认购3900,100.0,OP000300.SH,指数期权,C,欧式,3900.0,202008,20200821,110.4,20200518,20200821,20200821,,指数点,0.2
IO2008-P-4500.CFX,CFFEX,沪深300指数期权2008认沽4500,100.0,OP000300.SH,指数期权,P,欧式,4500.0,202008,20200821,589.4,20200610,20200821,20200821,,指数点,0.2
IO2008-C-3950.CFX,CFFEX,沪深300指数期权2008认购3950,100.0,OP000300.SH,指数期权,C,欧式,3950.0,202008,20200821,92.4,20200518,20200821,20200821,,指数点,0.2
IO2008-C-4000.CFX,CFFEX,沪深300指数期权2008认购4000,100.0,OP000300.SH,指数期权,C,欧式,4000.0,202008,20200821,76.6,20200518,20200821,20200821,,指数点,0.2
IO2008-C-4400.CFX,CFFEX,沪深300指数期权2008认购4400,100.0,OP000300.SH,指数期权,C,欧式,4400.0,202008,20200821,11.2,20200520,20200821,20200821,,指数点,0.2
IO2008-C-4050.CFX,CFFEX,沪深300指数期权2008认购4050,100.0,OP000300.SH,指数期权,C,欧式,4050.0,202008,20200821,63.0,20200518,20200821,20200821,,指数点,0.2
IO2008-P-4400.CFX,CFFEX,沪深300指数期权2008认沽4400,100.0,OP000300.SH,指数期权,P,欧式,4400.0,202008,20200821,569.4,20200520,20200821,20200821,,指数点,0.2
IO2008-C-4100.CFX,CFFEX,沪深300指数期权2008认购4100,100.0,OP000300.SH,指数期权,C,欧式,4100.0,202008,20200821,51.6,20200518,20200821,20200821,,指数点,0.2
IO2008-C-4150.CFX,CFFEX,沪深300指数期权2008认购4150,100.0,OP000300.SH,指数期权,C,欧式,4150.0,202008,20200821,41.8,20200518,20200821,20200821,,指数点,0.2
IO2008-C-4200.CFX,CFFEX,沪深300指数期权2008认购4200,100.0,OP000300.SH,指数期权,C,欧式,4200.0,202008,20200821,33.6,20200518,20200821,20200821,,指数点,0.2
IO2008-C-4250.CFX,CFFEX,沪深300指数期权2008认购4250,100.0,OP000300.SH,指数期权,C,欧式,4250.0,202008,20200821,26.8,20200518,20200821,20200821,,指数点,0.2
IO2008-C-3400.CFX,CFFEX,沪深300指数期权2008认购3400,100.0,OP000300.SH,指数期权,C,欧式,3400.0,202008,20200821,367.0,20200525,20200821,20200821,,指数点,0.2
IO2008-C-4300.CFX,CFFEX,沪深300指数期权2008认购4300,100.0,OP000300.SH,指数期权,C,欧式,4300.0,202008,20200821,21.2,20200518,20200821,20200821,,指数点,0.2
IO2008-C-3450.CFX,CFFEX,沪深300指数期权2008认购3450,100.0,OP000300.SH,指数期权,C,欧式,3450.0,202008,20200821,326.6,20200525,20200821,20200821,,指数点,0.2
IO2008-C-4350.CFX,CFFEX,沪深300指数期权2008认购4350,100.0,OP000300.SH,指数期权,C,欧式,4350.0,202008,20200821,16.6,20200518,20200821,20200821,,指数点,0.2
IO2008-P-3400.CFX,CFFEX,沪深300指数期权2008认沽3400,100.0,OP000300.SH,指数期权,P,欧式,3400.0,202008,20200821,43.8,20200525,20200821,20200821,,指数点,0.2
IO2008-P-3500.CFX,CFFEX,沪深300指数期权2008认沽3500,100.0,OP000300.SH,指数期权,P,欧式,3500.0,202008,20200821,39.6,20200518,20200821,20200821,,指数点,0.2
IO2008-P-3450.CFX,CFFEX,沪深300指数期权2008认沽3450,100.0,OP000300.SH,指数期权,P,欧式,3450.0,202008,20200821,53.4,20200525,20200821,20200821,,指数点,0.2
IO2008-P-3550.CFX,CFFEX,沪深300指数期权2008认沽3550,100.0,OP000300.SH,指数期权,P,欧式,3550.0,202008,20200821,51.2,20200518,20200821,20200821,,指数点,0.2
IO2008-P-3600.CFX,CFFEX,沪深300指数期权2008认沽3600,100.0,OP000300.SH,指数期权,P,欧式,3600.0,202008,20200821,65.0,20200518,20200821,20200821,,指数点,0.2
IO2008-P-3650.CFX,CFFEX,沪深300指数期权2008认沽3650,100.0,OP000300.SH,指数期权,P,欧式,3650.0,202008,20200821,81.4,20200518,20200821,20200821,,指数点,0.2
IO2008-P-3700.CFX,CFFEX,沪深300指数期权2008认沽3700,100.0,OP000300.SH,指数期权,P,欧式,3700.0,202008,20200821,100.2,20200518,20200821,20200821,,指数点,0.2
IO2008-P-3750.CFX,CFFEX,沪深300指数期权2008认沽3750,100.0,OP000300.SH,指数期权,P,欧式,3750.0,202008,20200821,121.8,20200518,20200821,20200821,,指数点,0.2
IO2008-P-3800.CFX,CFFEX,沪深300指数期权2008认沽3800,100.0,OP000300.SH,指数期权,P,欧式,3800.0,202008,20200821,145.8,20200518,20200821,20200821,,指数点,0.2
IO2008-P-3850.CFX,CFFEX,沪深300指数期权2008认沽3850,100.0,OP000300.SH,指数期权,P,欧式,3850.0,202008,20200821,172.6,20200518,20200821,20200821,,指数点,0.2
IO2008-P-3900.CFX,CFFEX,沪深300指数期权2008认沽3900,100.0,OP000300.SH,指数期权,P,欧式,3900.0,202008,20200821,202.0,20200518,20200821,20200821,,指数点,0.2
IO2008-P-3950.CFX,CFFEX,沪深300指数期权2008认沽3950,100.0,OP000300.SH,指数期权,P,欧式,3950.0,202008,20200821,233.8,20200518,20200821,20200821,,指数点,0.2
IO2008-P-4000.CFX,CFFEX,沪深300指数期权2008认沽4000,100.0,OP000300.SH,指数期权,P,欧式,4000.0,202008,20200821,268.0,20200518,20200821,20200821,,指数点,0.2
IO2008-P-4050.CFX,CFFEX,沪深300指数期权2008认沽4050,100.0,OP000300.SH,指数期权,P,欧式,4050.0,202008,20200821,304.2,20200518,20200821,20200821,,指数点,0.2
IO2008-P-4100.CFX,CFFEX,沪深300指数期权2008认沽4100,100.0,OP000300.SH,指数期权,P,欧式,4100.0,202008,20200821,342.6,20200518,20200821,20200821,,指数点,0.2
IO2008-P-4150.CFX,CFFEX,沪深300指数期权2008认沽4150,100.0,OP000300.SH,指数期权,P,欧式,4150.0,202008,20200821,382.6,20200518,20200821,20200821,,指数点,0.2
IO2008-P-4200.CFX,CFFEX,沪深300指数期权2008认沽4200,100.0,OP000300.SH,指数期权,P,欧式,4200.0,202008,20200821,424.2,20200518,20200821,20200821,,指数点,0.2
IO2008-P-4250.CFX,CFFEX,沪深300指数期权2008认沽4250,100.0,OP000300.SH,指数期权,P,欧式,4250.0,202008,20200821,467.2,20200518,20200821,20200821,,指数点,0.2
IO2008-C-4750.CFX,CFFEX,沪深300指数期权2008认购4750,100.0,OP000300.SH,指数期权,C,欧式,4750.0,202008,20200821,24.0,20200703,20200821,20200821,,指数点,0.2
IO2008-P-4300.CFX,CFFEX,沪深300指数期权2008认沽4300,100.0,OP000300.SH,指数期权,P,欧式,4300.0,202008,20200821,511.4,20200518,20200821,20200821,,指数点,0.2
IO2008-C-4800.CFX,CFFEX,沪深300指数期权2008认购4800,100.0,OP000300.SH,指数期权,C,欧式,4800.0,202008,20200821,19.0,20200703,20200821,20200821,,指数点,0.2
IO2008-P-4350.CFX,CFFEX,沪深300指数期权2008认沽4350,100.0,OP000300.SH,指数期权,P,欧式,4350.0,202008,20200821,556.8,20200518,20200821,20200821,,指数点,0.2
IO2008-P-4750.CFX,CFFEX,沪深300指数期权2008认沽4750,100.0,OP000300.SH,指数期权,P,欧式,4750.0,202008,20200821,496.2,20200703,20200821,20200821,,指数点,0.2
IO2008-P-4800.CFX,CFFEX,沪深300指数期权2008认沽4800,100.0,OP000300.SH,指数期权,P,欧式,4800.0,202008,20200821,543.2,20200703,20200821,20200821,,指数点,0.2
IO2008-C-4650.CFX,CFFEX,沪深300指数期权2008认购4650,100.0,OP000300.SH,指数期权,C,欧式,4650.0,202008,20200821,15.4,20200702,20200821,20200821,,指数点,0.2
IO2008-C-4700.CFX,CFFEX,沪深300指数期权2008认购4700,100.0,OP000300.SH,指数期权,C,欧式,4700.0,202008,20200821,13.4,20200702,20200821,20200821,,指数点,0.2
IO2008-P-4650.CFX,CFFEX,沪深300指数期权2008认沽4650,100.0,OP000300.SH,指数期权,P,欧式,4650.0,202008,20200821,503.4,20200702,20200821,20200821,,指数点,0.2
IO2008-P-4700.CFX,CFFEX,沪深300指数期权2008认沽4700,100.0,OP000300.SH,指数期权,P,欧式,4700.0,202008,20200821,551.2,20200702,20200821,20200821,,指数点,0.2
IO2008-C-4450.CFX,CFFEX,沪深300指数期权2008认购4450,100.0,OP000300.SH,指数期权,C,欧式,4450.0,202008,20200821,12.8,20200608,20200821,20200821,,指数点,0.2
IO2008-P-4450.CFX,CFFEX,沪深300指数期权2008认沽4450,100.0,OP000300.SH,指数期权,P,欧式,4450.0,202008,20200821,576.8,20200608,20200821,20200821,,指数点,0.2
IO2008-C-4850.CFX,CFFEX,沪深300指数期权2008认购4850,100.0,OP000300.SH,指数期权,C,欧式,4850.0,202008,20200821,38.4,20200706,20200821,20200821,,指数点,0.2
IO2008-C-4900.CFX,CFFEX,沪深300指数期权2008认购4900,100.0,OP000300.SH,指数期权,C,欧式,4900.0,202008,20200821,31.8,20200706,20200821,20200821,,指数点,0.2
IO2008-P-4850.CFX,CFFEX,沪深300指数期权2008认沽4850,100.0,OP000300.SH,指数期权,P,欧式,4850.0,202008,20200821,526.2,20200706,20200821,20200821,,指数点,0.2
IO2008-P-4900.CFX,CFFEX,沪深300指数期权2008认沽4900,100.0,OP000300.SH,指数期权,P,欧式,4900.0,202008,20200821,573.2,20200706,20200821,20200821,,指数点,0.2
IO2007-C-3450.CFX,CFFEX,沪深300指数期权2007认购3450,100.0,OP000300.SH,指数期权,C,欧式,3450.0,202007,20200717,338.6,20200420,20200717,20200717,,指数点,0.2
IO2007-C-3500.CFX,CFFEX,沪深300指数期权2007认购3500,100.0,OP000300.SH,指数期权,C,欧式,3500.0,202007,20200717,301.2,20200420,20200717,20200717,,指数点,0.2
IO2007-C-3550.CFX,CFFEX,沪深300指数期权2007认购3550,100.0,OP000300.SH,指数期权,C,欧式,3550.0,202007,20200717,266.2,20200420,20200717,20200717,,指数点,0.2
IO2007-C-3600.CFX,CFFEX,沪深300指数期权2007认购3600,100.0,OP000300.SH,指数期权,C,欧式,3600.0,202007,20200717,233.6,20200420,20200717,20200717,,指数点,0.2
IO2007-C-3650.CFX,CFFEX,沪深300指数期权2007认购3650,100.0,OP000300.SH,指数期权,C,欧式,3650.0,202007,20200717,203.4,20200420,20200717,20200717,,指数点,0.2
IO2007-C-3700.CFX,CFFEX,沪深300指数期权2007认购3700,100.0,OP000300.SH,指数期权,C,欧式,3700.0,202007,20200717,175.8,20200420,20200717,20200717,,指数点,0.2
IO2007-C-3750.CFX,CFFEX,沪深300指数期权2007认购3750,100.0,OP000300.SH,指数期权,C,欧式,3750.0,202007,20200717,151.0,20200420,20200717,20200717,,指数点,0.2
IO2007-C-3800.CFX,CFFEX,沪深300指数期权2007认购3800,100.0,OP000300.SH,指数期权,C,欧式,3800.0,202007,20200717,128.6,20200420,20200717,20200717,,指数点,0.2
IO2007-C-3850.CFX,CFFEX,沪深300指数期权2007认购3850,100.0,OP000300.SH,指数期权,C,欧式,3850.0,202007,20200717,108.8,20200420,20200717,20200717,,指数点,0.2
IO2007-C-3900.CFX,CFFEX,沪深300指数期权2007认购3900,100.0,OP000300.SH,指数期权,C,欧式,3900.0,202007,20200717,91.2,20200420,20200717,20200717,,指数点,0.2
IO2007-C-3950.CFX,CFFEX,沪深300指数期权2007认购3950,100.0,OP000300.SH,指数期权,C,欧式,3950.0,202007,20200717,76.0,20200420,20200717,20200717,,指数点,0.2
IO2007-C-4000.CFX,CFFEX,沪深300指数期权2007认购4000,100.0,OP000300.SH,指数期权,C,欧式,4000.0,202007,20200717,62.8,20200420,20200717,20200717,,指数点,0.2
IO2007-C-4050.CFX,CFFEX,沪深300指数期权2007认购4050,100.0,OP000300.SH,指数期权,C,欧式,4050.0,202007,20200717,51.6,20200420,20200717,20200717,,指数点,0.2
IO2007-C-4100.CFX,CFFEX,沪深300指数期权2007认购4100,100.0,OP000300.SH,指数期权,C,欧式,4100.0,202007,20200717,42.0,20200420,20200717,20200717,,指数点,0.2
IO2007-C-4150.CFX,CFFEX,沪深300指数期权2007认购4150,100.0,OP000300.SH,指数期权,C,欧式,4150.0,202007,20200717,33.8,20200420,20200717,20200717,,指数点,0.2
IO2007-C-4200.CFX,CFFEX,沪深300指数期权2007认购4200,100.0,OP000300.SH,指数期权,C,欧式,4200.0,202007,20200717,27.2,20200420,20200717,20200717,,指数点,0.2
IO2007-C-4250.CFX,CFFEX,沪深300指数期权2007认购4250,100.0,OP000300.SH,指数期权,C,欧式,4250.0,202007,20200717,21.6,20200420,20200717,20200717,,指数点,0.2
IO2007-P-3450.CFX,CFFEX,沪深300指数期权2007认沽3450,100.0,OP000300.SH,指数期权,P,欧式,3450.0,202007,20200717,44.6,20200420,20200717,20200717,,指数点,0.2
IO2007-P-3500.CFX,CFFEX,沪深300指数期权2007认沽3500,100.0,OP000300.SH,指数期权,P,欧式,3500.0,202007,20200717,57.0,20200420,20200717,20200717,,指数点,0.2
IO2007-P-3550.CFX,CFFEX,沪深300指数期权2007认沽3550,100.0,OP000300.SH,指数期权,P,欧式,3550.0,202007,20200717,71.8,20200420,20200717,20200717,,指数点,0.2
IO2007-P-3600.CFX,CFFEX,沪深300指数期权2007认沽3600,100.0,OP000300.SH,指数期权,P,欧式,3600.0,202007,20200717,89.0,20200420,20200717,20200717,,指数点,0.2
IO2007-P-3650.CFX,CFFEX,沪深300指数期权2007认沽3650,100.0,OP000300.SH,指数期权,P,欧式,3650.0,202007,20200717,108.8,20200420,20200717,20200717,,指数点,0.2
IO2007-P-3700.CFX,CFFEX,沪深300指数期权2007认沽3700,100.0,OP000300.SH,指数期权,P,欧式,3700.0,202007,20200717,131.0,20200420,20200717,20200717,,指数点,0.2
IO2007-P-3750.CFX,CFFEX,沪深300指数期权2007认沽3750,100.0,OP000300.SH,指数期权,P,欧式,3750.0,202007,20200717,156.0,20200420,20200717,20200717,,指数点,0.2
IO2007-P-3800.CFX,CFFEX,沪深300指数期权2007认沽3800,100.0,OP000300.SH,指数期权,P,欧式,3800.0,202007,20200717,183.4,20200420,20200717,20200717,,指数点,0.2
IO2007-P-3850.CFX,CFFEX,沪深300指数期权2007认沽3850,100.0,OP000300.SH,指数期权,P,欧式,3850.0,202007,20200717,213.4,20200420,20200717,20200717,,指数点,0.2
IO2007-P-3900.CFX,CFFEX,沪深300指数期权2007认沽3900,100.0,OP000300.SH,指数期权,P,欧式,3900.0,202007,20200717,245.8,20200420,20200717,20200717,,指数点,0.2
IO2007-P-3950.CFX,CFFEX,沪深300指数期权2007认沽3950,100.0,OP000300.SH,指数期权,P,欧式,3950.0,202007,20200717,280.2,20200420,20200717,20200717,,指数点,0.2
IO2007-P-4000.CFX,CFFEX,沪深300指数期权2007认沽4000,100.0,OP000300.SH,指数期权,P,欧式,4000.0,202007,20200717,317.0,20200420,20200717,20200717,,指数点,0.2
IO2007-P-4050.CFX,CFFEX,沪深300指数期权2007认沽4050,100.0,OP000300.SH,指数期权,P,欧式,4050.0,202007,20200717,355.4,20200420,20200717,20200717,,指数点,0.2
IO2007-P-4100.CFX,CFFEX,沪深300指数期权2007认沽4100,100.0,OP000300.SH,指数期权,P,欧式,4100.0,202007,20200717,395.8,20200420,20200717,20200717,,指数点,0.2
IO2007-P-4150.CFX,CFFEX,沪深300指数期权2007认沽4150,100.0,OP000300.SH,指数期权,P,欧式,4150.0,202007,20200717,437.6,20200420,20200717,20200717,,指数点,0.2
IO2007-P-4200.CFX,CFFEX,沪深300指数期权2007认沽4200,100.0,OP000300.SH,指数期权,P,欧式,4200.0,202007,20200717,480.6,20200420,20200717,20200717,,指数点,0.2
IO2007-P-4250.CFX,CFFEX,沪深300指数期权2007认沽4250,100.0,OP000300.SH,指数期权,P,欧式,4250.0,202007,20200717,525.0,20200420,20200717,20200717,,指数点,0.2
IO2007-C-4300.CFX,CFFEX,沪深300指数期权2007认购4300,100.0,OP000300.SH,指数期权,C,欧式,4300.0,202007,20200717,13.4,20200430,20200717,20200717,,指数点,0.2
IO2007-P-4300.CFX,CFFEX,沪深300指数期权2007认沽4300,100.0,OP000300.SH,指数期权,P,欧式,4300.0,202007,20200717,543.0,20200430,20200717,20200717,,指数点,0.2
IO2007-C-5300.CFX,CFFEX,沪深300指数期权2007认购5300,100.0,OP000300.SH,指数期权,C,欧式,5300.0,202007,20200717,9.0,20200709,20200717,20200717,,指数点,0.2
IO2007-C-5400.CFX,CFFEX,沪深300指数期权2007认购5400,100.0,OP000300.SH,指数期权,C,欧式,5400.0,202007,20200717,6.0,20200710,20200717,20200717,,指数点,0.2
IO2007-P-5300.CFX,CFFEX,沪深300指数期权2007认沽5300,100.0,OP000300.SH,指数期权,P,欧式,5300.0,202007,20200717,550.0,20200709,20200717,20200717,,指数点,0.2
IO2007-P-5400.CFX,CFFEX,沪深300指数期权2007认沽5400,100.0,OP000300.SH,指数期权,P,欧式,5400.0,202007,20200717,599.6,20200710,20200717,20200717,,指数点,0.2
IO2007-C-4950.CFX,CFFEX,沪深300指数期权2007认购4950,100.0,OP000300.SH,指数期权,C,欧式,4950.0,202007,20200717,69.6,20200707,20200717,20200717,,指数点,0.2
IO2007-C-5000.CFX,CFFEX,沪深300指数期权2007认购5000,100.0,OP000300.SH,指数期权,C,欧式,5000.0,202007,20200717,61.2,20200707,20200717,20200717,,指数点,0.2
IO2007-C-5100.CFX,CFFEX,沪深300指数期权2007认购5100,100.0,OP000300.SH,指数期权,C,欧式,5100.0,202007,20200717,49.2,20200707,20200717,20200717,,指数点,0.2
IO2007-C-5200.CFX,CFFEX,沪深300指数期权2007认购5200,100.0,OP000300.SH,指数期权,C,欧式,5200.0,202007,20200717,41.6,20200707,20200717,20200717,,指数点,0.2
IO2007-P-4950.CFX,CFFEX,沪深300指数期权2007认沽4950,100.0,OP000300.SH,指数期权,P,欧式,4950.0,202007,20200717,307.0,20200707,20200717,20200717,,指数点,0.2
IO2007-C-4350.CFX,CFFEX,沪深300指数期权2007认购4350,100.0,OP000300.SH,指数期权,C,欧式,4350.0,202007,20200717,22.4,20200506,20200717,20200717,,指数点,0.2
IO2007-P-5000.CFX,CFFEX,沪深300指数期权2007认沽5000,100.0,OP000300.SH,指数期权,P,欧式,5000.0,202007,20200717,348.8,20200707,20200717,20200717,,指数点,0.2
IO2007-P-4350.CFX,CFFEX,沪深300指数期权2007认沽4350,100.0,OP000300.SH,指数期权,P,欧式,4350.0,202007,20200717,527.2,20200506,20200717,20200717,,指数点,0.2
IO2007-P-5100.CFX,CFFEX,沪深300指数期权2007认沽5100,100.0,OP000300.SH,指数期权,P,欧式,5100.0,202007,20200717,436.6,20200707,20200717,20200717,,指数点,0.2
IO2007-P-5200.CFX,CFFEX,沪深300指数期权2007认沽5200,100.0,OP000300.SH,指数期权,P,欧式,5200.0,202007,20200717,529.0,20200707,20200717,20200717,,指数点,0.2
IO2007-C-4600.CFX,CFFEX,沪深300指数期权2007认购4600,100.0,OP000300.SH,指数期权,C,欧式,4600.0,202007,20200717,1.8,20200629,20200717,20200717,,指数点,0.2
IO2007-P-4600.CFX,CFFEX,沪深300指数期权2007认沽4600,100.0,OP000300.SH,指数期权,P,欧式,4600.0,202007,20200717,500.8,20200629,20200717,20200717,,指数点,0.2
IO2007-C-4500.CFX,CFFEX,沪深300指数期权2007认购4500,100.0,OP000300.SH,指数期权,C,欧式,4500.0,202007,20200717,4.2,20200610,20200717,20200717,,指数点,0.2
IO2007-P-4500.CFX,CFFEX,沪深300指数期权2007认沽4500,100.0,OP000300.SH,指数期权,P,欧式,4500.0,202007,20200717,550.0,20200610,20200717,20200717,,指数点,0.2
IO2007-C-4750.CFX,CFFEX,沪深300指数期权2007认购4750,100.0,OP000300.SH,指数期权,C,欧式,4750.0,202007,20200717,5.6,20200703,20200717,20200717,,指数点,0.2
IO2007-C-4800.CFX,CFFEX,沪深300指数期权2007认购4800,100.0,OP000300.SH,指数期权,C,欧式,4800.0,202007,20200717,4.6,20200703,20200717,20200717,,指数点,0.2
IO2007-P-4750.CFX,CFFEX,沪深300指数期权2007认沽4750,100.0,OP000300.SH,指数期权,P,欧式,4750.0,202007,20200717,442.0,20200703,20200717,20200717,,指数点,0.2
IO2007-C-4400.CFX,CFFEX,沪深300指数期权2007认购4400,100.0,OP000300.SH,指数期权,C,欧式,4400.0,202007,20200717,10.0,20200511,20200717,20200717,,指数点,0.2
IO2007-P-4800.CFX,CFFEX,沪深300指数期权2007认沽4800,100.0,OP000300.SH,指数期权,P,欧式,4800.0,202007,20200717,491.0,20200703,20200717,20200717,,指数点,0.2
IO2007-P-4400.CFX,CFFEX,沪深300指数期权2007认沽4400,100.0,OP000300.SH,指数期权,P,欧式,4400.0,202007,20200717,516.8,20200511,20200717,20200717,,指数点,0.2
IO2007-C-4650.CFX,CFFEX,沪深300指数期权2007认购4650,100.0,OP000300.SH,指数期权,C,欧式,4650.0,202007,20200717,0.4,20200702,20200717,20200717,,指数点,0.2
IO2007-C-4700.CFX,CFFEX,沪深300指数期权2007认购4700,100.0,OP000300.SH,指数期权,C,欧式,4700.0,202007,20200717,0.2,20200702,20200717,20200717,,指数点,0.2
IO2007-P-4650.CFX,CFFEX,沪深300指数期权2007认沽4650,100.0,OP000300.SH,指数期权,P,欧式,4650.0,202007,20200717,452.8,20200702,20200717,20200717,,指数点,0.2
IO2007-P-4700.CFX,CFFEX,沪深300指数期权2007认沽4700,100.0,OP000300.SH,指数期权,P,欧式,4700.0,202007,20200717,503.2,20200702,20200717,20200717,,指数点,0.2
IO2007-C-3400.CFX,CFFEX,沪深300指数期权2007认购3400,100.0,OP000300.SH,指数期权,C,欧式,3400.0,202007,20200717,345.2,20200422,20200717,20200717,,指数点,0.2
IO2007-C-4450.CFX,CFFEX,沪深300指数期权2007认购4450,100.0,OP000300.SH,指数期权,C,欧式,4450.0,202007,20200717,3.8,20200608,20200717,20200717,,指数点,0.2
IO2007-P-3400.CFX,CFFEX,沪深300指数期权2007认沽3400,100.0,OP000300.SH,指数期权,P,欧式,3400.0,202007,20200717,51.2,20200422,20200717,20200717,,指数点,0.2
IO2007-P-4450.CFX,CFFEX,沪深300指数期权2007认沽4450,100.0,OP000300.SH,指数期权,P,欧式,4450.0,202007,20200717,539.2,20200608,20200717,20200717,,指数点,0.2
IO2007-C-4850.CFX,CFFEX,沪深300指数期权2007认购4850,100.0,OP000300.SH,指数期权,C,欧式,4850.0,202007,20200717,7.8,20200706,20200717,20200717,,指数点,0.2
IO2007-C-4900.CFX,CFFEX,沪深300指数期权2007认购4900,100.0,OP000300.SH,指数期权,C,欧式,4900.0,202007,20200717,5.4,20200706,20200717,20200717,,指数点,0.2
IO2007-P-4850.CFX,CFFEX,沪深300指数期权2007认沽4850,100.0,OP000300.SH,指数期权,P,欧式,4850.0,202007,20200717,479.6,20200706,20200717,20200717,,指数点,0.2
IO2007-P-4900.CFX,CFFEX,沪深300指数期权2007认沽4900,100.0,OP000300.SH,指数期权,P,欧式,4900.0,202007,20200717,529.4,20200706,20200717,20200717,,指数点,0.2
IO2007-C-4550.CFX,CFFEX,沪深300指数期权2007认购4550,100.0,OP000300.SH,指数期权,C,欧式,4550.0,202007,20200717,1.2,20200622,20200717,20200717,,指数点,0.2
IO2007-P-4550.CFX,CFFEX,沪深300指数期权2007认沽4550,100.0,OP000300.SH,指数期权,P,欧式,4550.0,202007,20200717,492.8,20200622,20200717,20200717,,指数点,0.2
IO2006-C-3600.CFX,CFFEX,沪深300指数期权2006认购3600,100.0,OP000300.SH,指数期权,C,欧式,3600.0,202006,20200619,488.8,20191223,20200619,20200619,,指数点,0.2
IO2006-C-3700.CFX,CFFEX,沪深300指数期权2006认购3700,100.0,OP000300.SH,指数期权,C,欧式,3700.0,202006,20200619,406.4,20191223,20200619,20200619,,指数点,0.2
IO2006-C-3800.CFX,CFFEX,沪深300指数期权2006认购3800,100.0,OP000300.SH,指数期权,C,欧式,3800.0,202006,20200619,332.0,20191223,20200619,20200619,,指数点,0.2
IO2006-C-3900.CFX,CFFEX,沪深300指数期权2006认购3900,100.0,OP000300.SH,指数期权,C,欧式,3900.0,202006,20200619,266.6,20191223,20200619,20200619,,指数点,0.2
IO2006-C-4000.CFX,CFFEX,沪深300指数期权2006认购4000,100.0,OP000300.SH,指数期权,C,欧式,4000.0,202006,20200619,206.0,20191223,20200619,20200619,,指数点,0.2
IO2006-C-4100.CFX,CFFEX,沪深300指数期权2006认购4100,100.0,OP000300.SH,指数期权,C,欧式,4100.0,202006,20200619,155.0,20191223,20200619,20200619,,指数点,0.2
IO2006-C-4200.CFX,CFFEX,沪深300指数期权2006认购4200,100.0,OP000300.SH,指数期权,C,欧式,4200.0,202006,20200619,118.2,20191223,20200619,20200619,,指数点,0.2
IO2006-C-4300.CFX,CFFEX,沪深300指数期权2006认购4300,100.0,OP000300.SH,指数期权,C,欧式,4300.0,202006,20200619,91.0,20191223,20200619,20200619,,指数点,0.2
IO2006-C-4400.CFX,CFFEX,沪深300指数期权2006认购4400,100.0,OP000300.SH,指数期权,C,欧式,4400.0,202006,20200619,70.0,20191223,20200619,20200619,,指数点,0.2
IO2006-C-4500.CFX,CFFEX,沪深300指数期权2006认购4500,100.0,OP000300.SH,指数期权,C,欧式,4500.0,202006,20200619,54.0,20191223,20200619,20200619,,指数点,0.2
IO2006-P-3600.CFX,CFFEX,沪深300指数期权2006认沽3600,100.0,OP000300.SH,指数期权,P,欧式,3600.0,202006,20200619,39.0,20191223,20200619,20200619,,指数点,0.2
IO2006-P-3700.CFX,CFFEX,沪深300指数期权2006认沽3700,100.0,OP000300.SH,指数期权,P,欧式,3700.0,202006,20200619,56.2,20191223,20200619,20200619,,指数点,0.2
IO2006-P-3800.CFX,CFFEX,沪深300指数期权2006认沽3800,100.0,OP000300.SH,指数期权,P,欧式,3800.0,202006,20200619,79.4,20191223,20200619,20200619,,指数点,0.2
IO2006-P-3900.CFX,CFFEX,沪深300指数期权2006认沽3900,100.0,OP000300.SH,指数期权,P,欧式,3900.0,202006,20200619,111.4,20191223,20200619,20200619,,指数点,0.2
IO2006-P-4000.CFX,CFFEX,沪深300指数期权2006认沽4000,100.0,OP000300.SH,指数期权,P,欧式,4000.0,202006,20200619,153.2,20191223,20200619,20200619,,指数点,0.2
IO2006-P-4100.CFX,CFFEX,沪深300指数期权2006认沽4100,100.0,OP000300.SH,指数期权,P,欧式,4100.0,202006,20200619,205.4,20191223,20200619,20200619,,指数点,0.2
IO2006-P-4200.CFX,CFFEX,沪深300指数期权2006认沽4200,100.0,OP000300.SH,指数期权,P,欧式,4200.0,202006,20200619,267.2,20191223,20200619,20200619,,指数点,0.2
IO2006-P-4300.CFX,CFFEX,沪深300指数期权2006认沽4300,100.0,OP000300.SH,指数期权,P,欧式,4300.0,202006,20200619,337.8,20191223,20200619,20200619,,指数点,0.2
IO2006-P-4400.CFX,CFFEX,沪深300指数期权2006认沽4400,100.0,OP000300.SH,指数期权,P,欧式,4400.0,202006,20200619,414.8,20191223,20200619,20200619,,指数点,0.2
